Consultant,Client,Engagement,Position,TaskGroup,ReportDate,TaskDescription,BillableHours,NonBillableHours,BillingRate,Hours Bill,FirmSharePercent,Total Pay,Description_Time
,,,,,8/4/2017,Vendor Negotiation/Meetings,1.25,,$200.00 ,$250.00 ,40,$150.00 ,Review of PGS contract & budget
,,,,,8/7/2017,Vendor Negotiation/Meetings,5,,$200.00 ,"$1,000.00 ",40,$600.00 ,"PGS emails, negotiations, discussions"
,,,,,8/8/2017,Vendor Negotiation/Meetings,1,,$200.00 ,$200.00 ,40,$120.00 ,"PGS - amend contract, negotiations"
,,,,,8/11/2017,Vendor Negotiation/Meetings,0.5,,$200.00 ,$100.00 ,40,$60.00 ,"Invoice approval, emails for PGS"
,,,,,8/16/2017,Vendor Negotiation/Meetings,0.5,,$200.00 ,$100.00 ,40,$60.00 ,PGS - follow up emails about contract
,,,,,8/23/2017,Vendor Negotiation/Meetings,0.75,,$200.00 ,$150.00 ,40,$90.00 ,"Emails to PGS, discussion with CEO"
,,,,,9/6/2017,Vendor Negotiation/Meetings,1,,$200.00 ,$200.00 ,40,$120.00 ,PGS legal investigation re: delays
,,,,,9/20/2017,Vendor Negotiation/Meetings,0.25,,$200.00 ,$50.00 ,40,$30.00 ,Discussion with Brian re: negotiation with PGS
,,,,,10/12/2017,Vendor Negotiation/Meetings,0.5,,$200.00 ,$100.00 ,40,$60.00 ,Discussion with potential lawyer; re: legal advice on contracts
,,,,,10/18/2017,Vendor Negotiation/Meetings,1,,$200.00 ,$200.00 ,40,$120.00 ,"Email with PGS, discussion with Jordan"
,,,,,10/19/2017,Vendor Negotiation/Meetings,0.5,,$200.00 ,$100.00 ,40,$60.00 ,"Email with PGS, discussion with Jordan"
,,,,,10/27/2017,Vendor Negotiation/Meetings,0.5,,$200.00 ,$100.00 ,40,$60.00 ,Email for PGS contract language
,,,,Vendor Management Total,,,15.25,,,"$3,050.00 ",,"$1,830.00 ",
,,,CFO_Lead Total,,,,70.5,50.5,,"$14,100.00 ",,"$8,460.00 ",
,,CFO Total,,,,,70.5,50.5,,"$14,100.00 ",,"$8,460.00 ",
,Mallard Group Total,,,,,,70.5,50.5,,"$14,100.00 ",,"$8,460.00 ",
,McCon,,,,,,,,,,,,
,,McCon CFO,,,,,,,,,,,
,,,CFO,,,,,,,,,,
,,,,Acquisition / Sell,,,,,,,,,
,,,,,5/30/2017,Due Diligence,5,,$180.00 ,$900.00 ,40,$540.00 ,Client meeting and financial due diligence on target
,,,,,5/31/2017,Due Diligence,5.5,,$180.00 ,$990.00 ,40,$594.00 ,M&A financial analysis on target
,,,,,6/1/2017,Due Diligence,2.5,,$180.00 ,$450.00 ,40,$270.00 ,Due diligence review of Seller financials
,,,,,6/2/2017,Due Diligence,7,,$180.00 ,"$1,260.00 ",40,$756.00 ,M&A acquisition modeling
,,,,,6/6/2017,Due Diligence,1.5,,$180.00 ,$270.00 ,40,$162.00 ,2017 YTD financial review and analysis
,,,,,6/7/2017,Due Diligence,5,,$180.00 ,$900.00 ,40,$540.00 ,Meeting with Seller and McCon
,,,,,6/9/2017,Due Diligence,3.5,,$180.00 ,$630.00 ,40,$378.00 ,"Acquisition purchase analysis, valuation"
,,,,,6/10/2017,Build / Manage Data Requests/Room,7.5,,$180.00 ,"$1,350.00 ",40,$810.00 ,"Acquisition purchase analysis, valuation"
,,,,,6/11/2017,Due Diligence,1,,$180.00 ,$180.00 ,40,$108.00 ,"Acquisition purchase analysis, valuation"
,,,,,6/12/2017,Due Diligence,3.5,,$180.00 ,$630.00 ,40,$378.00 ,"Acquisition purchase analysis, valuation, meeting with McCon"
,,,,,6/13/2017,Due Diligence,1,,$180.00 ,$180.00 ,40,$108.00 ,Discussion & negotiation with Seller
,,,,,6/21/2017,Due Diligence,1,,$180.00 ,$180.00 ,40,$108.00 ,Discussion with Seller
,,,,,6/23/2017,Due Diligence,0.25,,$180.00 ,$45.00 ,40,$27.00 ,Discussion with Seller
,,,,,6/29/2017,Due Diligence,0.25,,$180.00 ,$45.00 ,40,$27.00 ,Discussion with Seller
,,,,,7/3/2017,Due Diligence,1.5,,$180.00 ,$270.00 ,40,$162.00 ,Read and analyze legal letter about potential deal structures
,,,,,7/14/2017,Other,1,,$180.00 ,$180.00 ,40,$108.00 ,Prep for and discussion with Dan at PES
,,,,,7/17/2017,Due Diligence,0.5,,$180.00 ,$90.00 ,40,$54.00 ,Emails and correspondence with legal team
,,,,,8/8/2017,Other,0.25,,$180.00 ,$45.00 ,40,$27.00 ,Discussion with Seller to set up meeting
,,,,,8/18/2017,Due Diligence,1,,$180.00 ,$180.00 ,40,$108.00 ,Meeting with CEO; discuss PES and strategy
,,,,,8/19/2017,Due Diligence,3,,$180.00 ,$540.00 ,40,$324.00 ,"Deal structure analysis, term sheet"
,,,,,8/21/2017,Other,6,,$180.00 ,"$1,080.00 ",40,$648.00 ,"Analysis for deal, meeting with CEO and strategy discussion"
,,,,,8/22/2017,Due Diligence,3,,$180.00 ,$540.00 ,40,$324.00 ,Updated deal analysis with updated PES financials (July)
,,,,,8/23/2017,Due Diligence,1.75,,$180.00 ,$315.00 ,40,$189.00 ,"Discussion with CEO, revised term sheet"
,,,,,8/25/2017,Due Diligence,1.5,,$180.00 ,$270.00 ,40,$162.00 ,Meeting with CEO and potential CEO candidate
,,,,,8/29/2017,Due Diligence,0.5,,$180.00 ,$90.00 ,40,$54.00 ,Revise term sheet
,,,,,8/30/2017,Due Diligence,2.5,,$180.00 ,$450.00 ,40,$270.00 ,Meeting with CEO and Seller group (PES)
,,,,Acquisition / Sell Total,,,67,,,"$12,060.00 ",,"$7,236.00 ",
,,,,Client Admin,,,,,,,,,
,,,,,7/26/2017,Email & Correspondence,0.25,,$180.00 ,$45.00 ,40,$27.00 ,"Emails, call"
,,,,Client Admin Total,,,0.25,,,$45.00 ,,$27.00 ,
,,,,Client Meetings,,,,,,,,,
,,,,,6/5/2017,CEO,2.5,,$180.00 ,$450.00 ,40,$270.00 ,"Meeting with CEO, prep for meeting"
,,,,,6/20/2017,CEO,2,,$180.00 ,$360.00 ,40,$216.00 ,Meeting with CEO to discuss acquisition strategy
,,,,,6/28/2017,Lawyers/CPA,2.5,,$180.00 ,$450.00 ,40,$270.00 ,"Preparation for and attendance at strategy session with legal team, CPA, CEO"
,,,,,7/10/2017,CEO,0.25,,$180.00 ,$45.00 ,40,$27.00 ,Brief discussion with Chris Lawson
,,,,,7/11/2017,CEO,1.5,,$180.00 ,$270.00 ,40,$162.00 ,Prep for meeting with Chris Lawson
,,,,,7/12/2017,CEO,1.75,,$180.00 ,$315.00 ,40,$189.00 ,Meeting with Chris Lawson at McCon
,,,,,7/28/2017,CEO,1.25,,$180.00 ,$225.00 ,40,$135.00 ,Breakfast meeting with CEO
,,,,Client Meetings Total,,,11.75,,,"$2,115.00 ",,"$1,269.00 ",
,,,,Planning & Projections,,,,,,,,,
,,,,,10/6/2017,AOP,2.5,,$180.00 ,$450.00 ,40,$270.00 ,2018 Budget formatting
,,,,,10/15/2017,AOP,3,,$180.00 ,$540.00 ,40,$324.00 ,2018 Budget - updating 2017 YTD financials from GL
,,,,,10/20/2017,AOP,1.5,,$180.00 ,$270.00 ,40,$162.00 ,2018 Budget formatting
,,,,Planning & Projections Total,,,7,,,"$1,260.00 ",,$756.00 ,
,,,CFO Total,,,,86,,,"$15,480.00 ",,"$9,288.00 ",
,,McCon CFO Total,,,,,86,,,"$15,480.00 ",,"$9,288.00 ",
,McCon Total,,,,,,86,,,"$15,480.00 ",,"$9,288.00 ",
,New Life CFO Services,,,,,,,,,,,,
,,NLCFO Admin,,,,,,,,,,,
,,,CFO,,,,,,,,,,
,,,,NLCFO - Admin,,,,,,,,,
,,,,,4/7/2017,Company Meeting,3,0,$65.00 ,$195.00 ,0,$195.00 ,Bi-weekly CFO meeting
,,,,,4/21/2017,Company Meeting,3,,$65.00 ,$195.00 ,0,$195.00 ,Bi-weekly CFO meeting
,,,,,5/12/2017,Company Meeting,5,,$65.00 ,$325.00 ,0,$325.00 ,Working session to review monthly dashboards
,,,,,5/25/2017,Company Meeting,2,,$65.00 ,$130.00 ,0,$130.00 ,Working session - review dashboards
,,,,,6/9/2017,Company Meeting,3,,$65.00 ,$195.00 ,0,$195.00 ,Bi-weekly meeting
,,,,,6/29/2017,Company Meeting,3.5,,$65.00 ,$227.50 ,0,$227.50 ,
,,,,,7/14/2017,Company Meeting,3,,$65.00 ,$195.00 ,0,$195.00 ,Bi-weekly CFO meeting
,,,,,7/27/2017,Company Meeting,3.5,,$65.00 ,$227.50 ,0,$227.50 ,PlanGuru review
,,,,,8/25/2017,Company Meeting,3,,$65.00 ,$195.00 ,0,$195.00 ,Bi-weekly CFO meeting
,,,,,9/7/2017,Company Meeting,3,,$65.00 ,$195.00 ,0,$195.00 ,CFO meeting on Sept. 7
,,,,,9/22/2017,Company Meeting,3,,$65.00 ,$195.00 ,0,$195.00 ,Bi-weekly CFO meeting
,,,,,10/13/2017,Company Meeting,3,,$65.00 ,$195.00 ,0,$195.00 ,Bi-weekly CFO meeting
,,,,,10/31/2017,Company Meeting,3,,$65.00 ,$195.00 ,0,$195.00 ,Meeting on Oct. 27
,,,,,3/10/2017,Company Meeting,3,,$65.00 ,$195.00 ,0,$195.00 ,Bi-weekly CFO meeting
,,,,,3/24/2017,Company Meeting,3,,$65.00 ,$195.00 ,0,$195.00 ,Bi-weekly CFO meeting
,,,,NLCFO - Admin Total,,,47,0,,"$3,055.00 ",,"$3,055.00 ",
,,,,NLCFO - Networking & Marketing,,,,,,,,,
,,,,,4/3/2017,Attend Event/Presentation,0,8,$65.00 ,$0.00 ,0,$0.00 ,Finance Forum golf tournament
,,,,,4/24/2017,Meet Networking Partner/Group,0,1.5,$65.00 ,$0.00 ,0,$0.00 ,Lunch - Kyle Jacobs (Rubicon tenant rep) and Tim Slaughter (Caddo PE)
,,,,,4/28/2017,Meet Networking Partner/Group,0,1,$65.00 ,$0.00 ,0,$0.00 ,Endeavor CPQ - M&A prospecting call
,,,,,5/31/2017,Meet Networking Partner/Group,0,4.5,$65.00 ,$0.00 ,0,$0.00 ,"Golf with Jared Behnke, investment banker"
,,,,,3/20/2017,Meet Networking Partner/Group,0,1.5,$65.00 ,$0.00 ,0,$0.00 ,Networking lunch
,,,,,3/21/2017,Meet Networking Partner/Group,0,1.5,$65.00 ,$0.00 ,0,$0.00 ,Networking lunch
,,,,,3/22/2017,Attend Event/Presentation,0,2.5,$65.00 ,$0.00 ,0,$0.00 ,Culture Index refresher
,,,,NLCFO - Networking & Marketing Total,,,0,20.5,,$0.00 ,,$0.00 ,
,,,,NLCFO - Prospects & Proposals,,,,,,,,,
,,,,,4/5/2017,Meeting with Prospects,0,4,$65.00 ,$0.00 ,0,$0.00 ,Prep and meeting with potential client (Klemchuk LLP)
,,,,,4/6/2017,Meeting with Prospects,0,2,$65.00 ,$0.00 ,0,$0.00 ,
,,,,,4/12/2017,Prepare/Present Proposal,0,1.5,$65.00 ,$0.00 ,0,$0.00 ,
,,,,,4/13/2017,Prepare/Present Proposal,0,2,$65.00 ,$0.00 ,0,$0.00 ,
,,,,,6/16/2017,Prepare/Present Proposal,0,2,$65.00 ,$0.00 ,0,$0.00 ,Proposal for D Jones
,,,,,6/21/2017,Meeting with Prospects,0,2.5,$65.00 ,$0.00 ,0,$0.00 ,Gordon Highlander
,,,,,6/27/2017,Prepare/Present Proposal,0,0.5,$65.00 ,$0.00 ,0,$0.00 ,THM discussion
,,,,,6/29/2017,Meeting with Prospects,0,3,$65.00 ,$0.00 ,0,$0.00 ,THM prospect meeting
,,,,,7/10/2017,Meeting with Prospects,0,2,$65.00 ,$0.00 ,0,$0.00 ,THM scoping
,,,,,7/12/2017,Meeting with Prospects,0,1.5,$65.00 ,$0.00 ,0,$0.00 ,Breakfast meeting with potential client
,,,,,7/13/2017,Meeting with Prospects,0,1.5,$65.00 ,$0.00 ,0,$0.00 ,Meeting with potential client
,,,,,7/20/2017,Prepare/Present Proposal,0,2,$65.00 ,$0.00 ,0,$0.00 ,
,,,,,7/21/2017,Meeting with Prospects,0,1.5,$65.00 ,$0.00 ,0,$0.00 ,
,,,,,7/31/2017,Meeting with Prospects,0,1,$65.00 ,$0.00 ,0,$0.00 ,
,,,,,9/11/2017,Prepare/Present Proposal,0,3,$65.00 ,$0.00 ,0,$0.00 ,Create proposal for Amtech
,,,,NLCFO - Prospects & Proposals Total,,,0,30,,$0.00 ,,$0.00 ,
,,,CFO Total,,,,47,50.5,,"$3,055.00 ",,"$3,055.00 ",
,,NLCFO Admin Total,,,,,47,50.5,,"$3,055.00 ",,"$3,055.00 ",
,New Life CFO Services Total,,,,,,47,50.5,,"$3,055.00 ",,"$3,055.00 ",
,Osburn,,,,,,,,,,,,
,,Valuation & Trucking Plan,,,,,,,,,,,
,,,CFO_Lead,,,,,,,,,,
,,,,Acquisition / Sell,,,,,,,,,
,,,,,7/12/2017,Build / Manage Data Requests/Room,3,,$200.00 ,$600.00 ,40,$360.00 ,Competitive company analysis & valuation analysis
,,,,,7/13/2017,Due Diligence,2,,$200.00 ,$400.00 ,40,$240.00 ,"Emails, valuation analysis, review of initial financials from Osburn"
,,,,Acquisition / Sell Total,,,5,,,"$1,000.00 ",,$600.00 ,
,,,,Client Admin,,,,,,,,,
,,,,,7/10/2017,Email & Correspondence,0.5,,$200.00 ,$100.00 ,40,$60.00 ,"Emails, introduction from Dave"
,,,,Client Admin Total,,,0.5,,,$100.00 ,,$60.00 ,
,,,,Client Meetings,,,,,,,,,
,,,,,7/11/2017,Executive Team,3,,$200.00 ,$600.00 ,40,$360.00 ,On-site kick off meeting
,,,,,7/24/2017,CEO,1.5,,$200.00 ,$300.00 ,40,$180.00 ,Valuation discussion with CEO
,,,,Client Meetings Total,,,4.5,,,$900.00 ,,$540.00 ,
,,,,Planning & Projections,,,,,,,,,
,,,,,7/17/2017,Other,1.5,,$200.00 ,$300.00 ,40,$180.00 ,Valuation analysis & financials
,,,,,7/18/2017,Other,1.5,,$200.00 ,$300.00 ,40,$180.00 ,Valuation analysis & financials
,,,,,7/19/2017,Other,1.5,,$200.00 ,$300.00 ,40,$180.00 ,"Discussion with Jeff, review of Osburn financials"
,,,,,7/23/2017,Other,2,,$200.00 ,$400.00 ,40,$240.00 ,Finalizing discussion package
,,,,Planning & Projections Total,,,6.5,,,"$1,300.00 ",,$780.00 ,
,,,CFO_Lead Total,,,,16.5,,,"$3,300.00 ",,"$1,980.00 ",
,,Valuation & Trucking Plan Total,,,,,16.5,,,"$3,300.00 ",,"$1,980.00 ",
,Osburn Total,,,,,,16.5,,,"$3,300.00 ",,"$1,980.00 ",
,Pogo Energy LLC,,,,,,,,,,,,
,,CFO Services,,,,,,,,,,,
,,,CFO_Lead,,,,,,,,,,
,,,,Client Admin,,,,,,,,,
,,,,,10/30/2017,Email & Correspondence,0.25,,$200.00 ,$50.00 ,40,$30.00 ,Emails
,,,,Client Admin Total,,,0.25,,,$50.00 ,,$30.00 ,
,,,,Client Meetings,,,,,,,,,
,,,,,10/4/2017,CEO,2.25,,$200.00 ,$450.00 ,40,$270.00 ,Client meeting - due diligence list with Phil
,,,,,10/11/2017,CEO,2.25,,$200.00 ,$450.00 ,40,$270.00 ,Client meeting - model review with Phil
,,,,,10/27/2017,CEO,4,,$200.00 ,$800.00 ,40,$480.00 ,Model review with Phil
,,,,Client Meetings Total,,,8.5,,,"$1,700.00 ",,"$1,020.00 ",
,,,,Initial Client Onboarding,,,,,,,,,
,,,,,10/5/2017,Other,2,,$200.00 ,$400.00 ,40,$240.00 ,Initial accounting setup
,,,,,10/6/2017,Other,0.5,,$200.00 ,$100.00 ,40,$60.00 ,Initial accounting setup
,,,,,10/12/2017,Other,5.5,,$200.00 ,"$1,100.00 ",40,$660.00 ,"Accounting setup, chart of accounts, etc."
,,,,Initial Client Onboarding Total,,,8,,,"$1,600.00 ",,$960.00 ,
,,,,Monthly End Close,,,,,,,,,
,,,,,10/20/2017,Controller Review,1,,$200.00 ,$200.00 ,40,$120.00 ,Accounting expense help
,,,,,10/23/2017,Controller Review,1.5,,$200.00 ,$300.00 ,40,$180.00 ,Accounting expense help
,,,,,10/31/2017,Controller Review,0.25,,$200.00 ,$50.00 ,40,$30.00 ,Invoice review
,,,,Monthly End Close Total,,,2.75,,,$550.00 ,,$330.00 ,
,,,,Planning & Projections,,,,,,,,,
,,,,,10/24/2017,13 Week Short Term Cash Flow,4,,$200.00 ,$800.00 ,40,$480.00 ,Cash flow modeling
,,,,,10/26/2017,13 Week Short Term Cash Flow,1.5,,$200.00 ,$300.00 ,40,$180.00 ,Cash flow modeling
,,,,,10/30/2017,13 Week Short Term Cash Flow,1.5,,$200.00 ,$300.00 ,40,$180.00 ,"Update model, work on accounting Bill.com"
,,,,Planning & Projections Total,,,7,,,"$1,400.00 ",,$840.00 ,
,,,CFO_Lead Total,,,,26.5,,,"$5,300.00 ",,"$3,180.00 ",
,,CFO Services Total,,,,,26.5,,,"$5,300.00 ",,"$3,180.00 ",
,Pogo Energy LLC Total,,,,,,26.5,,,"$5,300.00 ",,"$3,180.00 ",
,Sology Solutions,,,,,,,,,,,,
,,CFO Services,,,,,,,,,,,
,,,CFO_Lead,,,,,,,,,,
,,,,Acquisition / Sell,,,,,,,,,
,,,,,9/15/2017,Projections and Deal Book,14.5,,$200.00 ,"$2,900.00 ",40,"$1,740.00 ",1/2 of monthly fee ($5800)
,,,,Acquisition / Sell Total,,,14.5,,,"$2,900.00 ",,"$1,740.00 ",
,,,,Client Admin,,,,,,,,,
,,,,,9/30/2017,Other,14.5,,$200.00 ,"$2,900.00 ",40,"$1,740.00 ",50% of monthly rate ($5800)
,,,,,10/15/2017,Other,14.5,,$200.00 ,"$2,900.00 ",40,"$1,740.00 ",50% of monthly rate ($5800)
,,,,,10/31/2017,Other,14.5,,$200.00 ,"$2,900.00 ",40,"$1,740.00 ",50% of October monthly rate
,,,,Client Admin Total,,,43.5,,,"$8,700.00 ",,"$5,220.00 ",
,,,CFO_Lead Total,,,,58,,,"$11,600.00 ",,"$6,960.00 ",
,,CFO Services Total,,,,,58,,,"$11,600.00 ",,"$6,960.00 ",
,Sology Solutions Total,,,,,,58,,,"$11,600.00 ",,"$6,960.00 ",
,Trailblazer,,,,,,,,,,,,
,,Culture Index CFO,,,,,,,,,,,
,,,CFO,,,,,,,,,,
,,,,Client Meetings,,,,,,,,,
,,,,,4/29/2017,Other,0,4,$200.00 ,$0.00 ,40,$0.00 ,Marketing - birthday party fundraiser
,,,,Client Meetings Total,,,0,4,,$0.00 ,,$0.00 ,
,,,,Monthly End Close,,,,,,,,,
,,,,,9/8/2017,Controller Review,2,,$200.00 ,$400.00 ,40,$240.00 ,Meeting with Anna to establish monthly closing
,,,,,10/24/2017,Process Improvement,2,,$200.00 ,$400.00 ,40,$240.00 ,"Review Venturity schedules, meeting with Anna & Jason"
,,,,Monthly End Close Total,,,4,,,$800.00 ,,$480.00 ,
,,,,System Improvement,,,,,,,,,
,,,,,5/3/2017,Assess Current Needs / Capabilities,0.5,,$200.00 ,$100.00 ,40,$60.00 ,Review commission structure & tracking
,,,,,5/11/2017,Assess Current Needs / Capabilities,3,,$200.00 ,$600.00 ,40,$360.00 ,Review commission structure & tracking
,,,,,5/15/2017,Assess Current Needs / Capabilities,1,,$200.00 ,$200.00 ,40,$120.00 ,Review commission structure & tracking
,,,,,5/16/2017,System Implementation & Training,1.5,,$200.00 ,$300.00 ,40,$180.00 ,Finalize Q Commission purchase
,,,,,5/18/2017,System Implementation & Training,0.25,,$200.00 ,$50.00 ,40,$30.00 ,Coordinate with Q Commission
,,,,,5/23/2017,System Implementation & Training,1.75,,$200.00 ,$350.00 ,40,$210.00 ,Meeting with Anna to review documentation for Q Commission
,,,,,5/31/2017,System Implementation & Training,1,,$200.00 ,$200.00 ,40,$120.00 ,Kick-off meeting with Q Commission
,,,,,6/5/2017,System Implementation & Training,1,,$200.00 ,$200.00 ,40,$120.00 ,Follow up meeting with Q Commission
,,,,,6/16/2017,System Implementation & Training,1,,$200.00 ,$200.00 ,40,$120.00 ,Q Commission meeting
,,,,System Improvement Total,,,11,,,"$2,200.00 ",,"$1,320.00 ",
,,,CFO Total,,,,15,4,,"$3,000.00 ",,"$1,800.00 ",
,,Culture Index CFO Total,,,,,15,4,,"$3,000.00 ",,"$1,800.00 ",
,,Trampoline Parks,,,,,,,,,,,
,,,CFO,,,,,,,,,,
,,,,Acquisition / Sell,,,,,,,,,
,,,,,5/9/2017,Due Diligence,1.5,,$200.00 ,$300.00 ,35,$195.00 ,Review new acquisition pro forma
,,,,,7/10/2017,Due Diligence,1.5,,$200.00 ,$300.00 ,35,$195.00 ,Review Glen Carbon pro forma
,,,,,3/6/2017,Projections and Deal Book,2,,$200.00 ,$400.00 ,35,$260.00 ,
,,,,,3/2/2017,Projections and Deal Book,2,,$200.00 ,$400.00 ,35,$260.00 ,Trampoline park acquisition strategy & modeling
,,,,,3/8/2017,Projections and Deal Book,2.5,,$200.00 ,$500.00 ,35,$325.00 ,Draft of trampoline park acquisition memo
,,,,Acquisition / Sell Total,,,9.5,,,"$1,900.00 ",,"$1,235.00 ",
,,,,Client Admin,,,,,,,,,
,,,,,4/5/2017,Email & Correspondence,1,,$200.00 ,$200.00 ,35,$130.00 ,Emails with Altitude
,,,,Client Admin Total,,,1,,,$200.00 ,,$130.00 ,
,,,,Client Meetings,,,,,,,,,
,,,,,7/6/2017,Executive Team,2,,$200.00 ,$400.00 ,35,$260.00 ,Meeting with Altitude
,,,,,7/15/2017,CEO,2,,$200.00 ,$400.00 ,35,$260.00 ,"Review of pro forma financials, recommendations for monthly summit"
,,,,Client Meetings Total,,,4,,,$800.00 ,,$520.00 ,
,,,,Monthly End Close,,,,,,,,,
,,,,,4/4/2017,Reconcile GL Accounts,1.5,,$200.00 ,$300.00 ,35,$195.00 ,Review 2016 financials for 2 parks
,,,,,4/6/2017,Reconcile GL Accounts,4.5,,$200.00 ,$900.00 ,35,$585.00 ,"Review of 2016 financials, set up depreciation schedules"
,,,,,4/10/2017,Controller Review,1,,$200.00 ,$200.00 ,35,$130.00 ,Final preparation of 2016 financials
,,,,,4/11/2017,Controller Review,1.25,,$200.00 ,$250.00 ,35,$162.50 ,Final preparation of 2016 financials
,,,,,5/30/2017,Other,0.5,,$200.00 ,$100.00 ,35,$65.00 ,Emails with Altitude re: 2016 year end financials
,,,,,7/10/2017,Controller Review,2,,$200.00 ,$400.00 ,35,$260.00 ,Review 2017 YTD financials for parks
,,,,Monthly End Close Total,,,10.75,,,"$2,150.00 ",,"$1,397.50 ",
,,,,Planning & Projections,,,,,,,,,
,,,,,7/11/2017,Strategic Planning 3-5+ Years,2.5,,$200.00 ,$500.00 ,35,$325.00 ,Pro forma financials for Hainesport & Wilmington
,,,,,7/12/2017,Strategic Planning 3-5+ Years,2,,$200.00 ,$400.00 ,35,$260.00 ,Pro forma financials for Hainesport & Wilmington
,,,,,7/13/2017,Strategic Planning 3-5+ Years,3.5,,$200.00 ,$700.00 ,35,$455.00 ,Analysis of pro forma projections - Hainesport & Wilmington
,,,,,7/14/2017,Strategic Planning 3-5+ Years,2.5,,$200.00 ,$500.00 ,35,$325.00 ,Analysis of pro forma projections - Hainesport & Wilmington
,,,,Planning & Projections Total,,,10.5,,,"$2,100.00 ",,"$1,365.00 ",
,,,CFO Total,,,,35.75,,,"$7,150.00 ",,"$4,647.50 ",
,,Trampoline Parks Total,,,,,35.75,,,"$7,150.00 ",,"$4,647.50 ",
,Trailblazer Total,,,,,,50.75,4,,"$10,150.00 ",,"$6,447.50 ",
,W&M Environmental,,,,,,,,,,,,
,,CFO Buy-out,,,,,,,,,,,
,,,CFO_Lead,,,,,,,,,,
,,,,Acquisition / Sell,,,,,,,,,
,,,,,4/3/2017,Other,1,,$200.00 ,$200.00 ,40,$120.00 ,New re-cap scenario
,,,,,4/6/2017,Other,2,,$200.00 ,$400.00 ,40,$240.00 ,Updated cap tables for partner meeting
,,,,,4/7/2017,Other,1.5,,$200.00 ,$300.00 ,40,$180.00 ,Updated Whitehead analysis for partner meeting
,,,,,4/11/2017,Other,0.5,,$200.00 ,$100.00 ,40,$60.00 ,"Discussion with client, game plan for re-cap"
,,,,,4/14/2017,Other,6,,$200.00 ,"$1,200.00 ",40,$720.00 ,Draft bank presentation
,,,,,5/1/2017,Build / Manage Data Requests/Room,0.5,,$200.00 ,$100.00 ,40,$60.00 ,Set up bank meetings
,,,,,5/3/2017,Projections and Deal Book,0.5,,$200.00 ,$100.00 ,40,$60.00 ,Final version of bank presentation
,,,,,5/4/2017,Projections and Deal Book,2.5,,$200.00 ,$500.00 ,40,$300.00 ,Final version of bank presentation
,,,,,5/8/2017,Projections and Deal Book,1,,$200.00 ,$200.00 ,40,$120.00 ,Final version of bank presentation
,,,,,5/16/2017,Build / Manage Data Requests/Room,2.5,,$200.00 ,$500.00 ,40,$300.00 ,"Calls, emails, partner comp calculations"
,,,,,5/18/2017,Other,0.5,,$200.00 ,$100.00 ,40,$60.00 ,Emails with bank
,,,,,3/8/2017,Due Diligence,2.5,,$200.00 ,$500.00 ,40,$300.00 ,Manage due diligence list and on-boarding
,,,,,3/14/2017,Due Diligence,3,,$200.00 ,$600.00 ,40,$360.00 ,Analyze historical financials
,,,,,3/15/2017,Due Diligence,6,,$200.00 ,"$1,200.00 ",40,$720.00 ,Financial analysis
,,,,,3/31/2017,Other,1.5,,$200.00 ,$300.00 ,40,$180.00 ,LOI review and client discussion
,,,,Acquisition / Sell Total,,,31.5,,,"$6,300.00 ",,"$3,780.00 ",
,,,,Banking & Leasing,,,,,,,,,
,,,,,4/16/2017,Other,4,,$200.00 ,$800.00 ,40,$480.00 ,Bank re-cap presentation
,,,,,4/17/2017,Other,4.5,,$200.00 ,$900.00 ,40,$540.00 ,Bank re-cap presentation
,,,,,4/18/2017,Other,1.5,,$200.00 ,$300.00 ,40,$180.00 ,Bank re-cap presentation
,,,,,4/26/2017,Other,2.25,,$200.00 ,$450.00 ,40,$270.00 ,Re-cap banking presentation
,,,,,4/27/2017,Other,2,,$200.00 ,$400.00 ,40,$240.00 ,Re-cap banking presentation
,,,,,5/9/2017,Source New Bank or Lender,1,,$200.00 ,$200.00 ,40,$120.00 ,"Bank meeting, calls and emails"
,,,,,5/10/2017,Other,3,,$200.00 ,$600.00 ,40,$360.00 ,Bank meeting and follow up emails
,,,,,5/11/2017,Source New Bank or Lender,2,,$200.00 ,$400.00 ,40,$240.00 ,Bank meeting and follow up
,,,,,5/19/2017,Negotiate & Review Agreements,2.5,,$200.00 ,$500.00 ,40,$300.00 ,Bank meeting
,,,,,5/22/2017,Negotiate & Review Agreements,0.5,,$200.00 ,$100.00 ,40,$60.00 ,Upload info for BTH Bank
,,,,,5/25/2017,Negotiate & Review Agreements,1,,$200.00 ,$200.00 ,40,$120.00 ,Bank meeting
,,,,,5/25/2017,Negotiate & Review Agreements,0.5,,$200.00 ,$100.00 ,40,$60.00 ,Emails to bank
,,,,,6/7/2017,Source New Bank or Lender,1.5,,$200.00 ,$300.00 ,40,$180.00 ,BTH Bank meeting
,,,,,6/13/2017,Negotiate & Review Agreements,3,,$200.00 ,$600.00 ,40,$360.00 ,"Amortization schedules, emails, discussions with bank"
,,,,,6/15/2017,Negotiate & Review Agreements,1.5,,$200.00 ,$300.00 ,40,$180.00 ,"Amortization analysis, emails & discussions with bank"
,,,,,6/19/2017,Negotiate & Review Agreements,1.5,,$200.00 ,$300.00 ,40,$180.00 ,Amortization schedule analysis
,,,,,6/26/2017,Negotiate & Review Agreements,2.25,,$200.00 ,$450.00 ,40,$270.00 ,Update master model with actual debt schedules
